,Unnamed: 0,City,Country,Max Temp,% Humidity,% Cloudiness,Wind Speed,Lat,Lng
357,357,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
358,358,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
359,359,Hellvik,NO,52.77,80,34,1.99,59.9156,5.781
360,360,Avarua,CK,80.65,78,40,13.8,-21.2078,-159.775
361,361,Esperance,AU,53.44,67,100,6.8,-33.8667,121.9
362,362,Beni suef,EG,77.4,50,1,7.85,29.0731,31.0979
363,363,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
364,364,Altay,CN,53.8,58,16,1.14,47.8667,88.1167
365,365,Arraial do cabo,BR,69.06,66,0,17.34,-22.9661,-42.0278
366,366,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
367,367,Arraial do cabo,BR,69.06,66,0,17.34,-22.9661,-42.0278
368,368,Bambous virieux,MU,69.22,79,54,9.48,-20.3428,57.7575
369,369,Vrangel,RU,52.9,74,100,15.08,42.7297,133.0839
370,370,Bonfim,BR,75.27,91,100,3.49,3.0833,-59.95
371,371,Bull savanna,JM,76.26,91,63,10.56,17.8868,-77.5902
372,372,Kodiak,US,56.71,72,0,11.5,57.79,-152.4072
373,373,Xai-xai,MZ,69.58,68,89,18.28,-25.0519,33.6442
374,374,Puerto ayora,EC,70.56,96,100,4.0,-0.7393,-90.3518
375,375,Jaciara,BR,70.54,52,6,2.86,-15.9653,-54.9683
376,376,Khatanga,RU,32.63,77,100,7.38,71.9667,102.5
377,377,Longyearbyen,SJ,44.44,87,40,3.44,78.2186,15.6401
378,378,Lodeynoye pole,RU,48.94,97,100,5.59,60.726,33.5531
379,379,Tolon,GR,75.33,48,87,3.44,37.5202,22.8586
380,380,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
381,381,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
382,382,Petropavlovka,RU,64.78,59,100,7.2,50.6114,105.3196
383,383,Katangli,RU,61.61,49,49,5.57,51.7102,143.2326
384,384,Krasnoselkup,RU,37.87,47,8,8.16,65.7,82.4667
385,385,Arauco,CL,52.59,98,100,3.56,-37.2463,-73.3175
386,386,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
387,387,Behbahan,IR,88.66,13,1,3.65,30.5959,50.2417
388,388,Bredasdorp,ZA,54.66,61,3,3.98,-34.5322,20.0403
389,389,Bulaevo,KZ,56.53,53,66,4.72,54.9056,70.4439
390,390,Saldanha,ZA,63.59,36,0,7.38,-33.0117,17.9442
391,391,Tabou,CI,77.04,87,100,5.68,4.423,-7.3528
392,392,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
393,393,Krasnovishersk,RU,54.01,69,100,6.91,60.4078,57.082
394,394,Puerto ayora,EC,70.56,96,100,4.0,-0.7393,-90.3518
395,395,Butaritari,KI,82.24,71,69,12.84,3.0707,172.7902
396,396,Hualmay,PE,64.42,86,100,14.27,-11.0964,-77.6139
397,397,Bom jesus,BR,71.65,68,0,4.18,-9.0744,-44.3586
398,398,Mao,TD,83.59,41,76,6.64,14.1212,15.3103
399,399,Westerly,US,62.22,83,0,3.44,41.3776,-71.8273
400,400,San patricio,MX,78.91,73,40,9.22,19.2167,-104.7
401,401,Ukiah,US,72.45,67,20,5.01,39.1502,-123.2078
402,402,Hithadhoo,MV,82.47,70,82,4.0,-0.6,73.0833
403,403,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
404,404,Carnarvon,AU,70.34,51,0,6.35,-24.8667,113.6333
405,405,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
406,406,Duncan,US,82.29,72,0,14.97,34.5023,-97.9578
407,407,Vestmannaeyjar,IS,48.33,88,100,7.4,63.4427,-20.2734
408,408,Houma,US,79.0,87,0,4.61,29.5958,-90.7195
409,409,Todos santos,MX,70.3,69,0,6.78,23.45,-110.2167
410,410,Te anau,NZ,54.86,76,11,2.93,-45.4167,167.7167
411,411,Mayo,CA,59.0,82,100,4.61,63.5927,-135.8998
412,412,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
413,413,Mahebourg,MU,69.26,79,40,9.82,-20.4081,57.7
414,414,Bluff,NZ,55.8,71,4,6.76,-46.6,168.3333
415,415,Kalangala,UG,71.44,65,30,11.23,-0.3089,32.225
416,416,Aksay,KZ,64.94,80,62,7.0,51.1678,52.995
417,417,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
418,418,Hobart,AU,49.86,76,75,26.46,-42.8794,147.3294
419,419,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
420,420,Nyurba,RU,70.14,66,100,1.16,63.2842,118.3319
421,421,Tasiilaq,GL,39.36,62,5,4.43,65.6145,-37.6368
422,422,Bluff,NZ,55.8,71,4,6.76,-46.6,168.3333
423,423,Faanui,PF,80.04,76,60,15.64,-16.4833,-151.75
424,424,Camacha,PT,62.02,77,20,10.36,33.0833,-16.3333
425,425,Katsuura,JP,64.42,91,100,24.45,35.1333,140.3
426,426,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
427,427,Camacha,PT,62.02,77,20,10.36,33.0833,-16.3333
428,428,Chingirlau,KZ,63.68,85,85,8.43,51.095,54.0814
429,429,Saint george,BM,76.78,94,100,24.16,32.3817,-64.6781
430,430,New norfolk,AU,49.5,84,98,8.01,-42.7826,147.0587
431,431,Hobart,AU,49.86,76,75,26.46,-42.8794,147.3294
432,432,Coruripe,BR,75.04,86,96,18.95,-10.1256,-36.1756
433,433,Kieta,PG,85.05,66,80,4.34,-6.2167,155.6333
434,434,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
435,435,Saint-philippe,RE,71.19,66,55,7.25,-21.3585,55.7679
436,436,Torshavn,FO,51.19,93,77,12.77,62.0097,-6.7716
437,437,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
438,438,Scarborough,GB,50.32,92,100,5.99,54.2797,-0.4044
439,439,Le port,RE,71.6,54,23,7.78,-20.9373,55.2919
440,440,Bredasdorp,ZA,54.66,61,3,3.98,-34.5322,20.0403
441,441,Mbandaka,CD,71.67,87,100,2.89,0.0487,18.2603
442,442,Hobart,AU,49.86,76,75,26.46,-42.8794,147.3294
443,443,Mar del plata,AR,48.09,90,100,5.75,-38.0023,-57.5575
444,444,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
445,445,Leningradskiy,RU,35.98,75,66,10.27,69.3833,178.4167
446,446,Coihaique,CL,39.15,93,100,3.44,-45.5752,-72.0662
447,447,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
448,448,Port elizabeth,ZA,55.38,82,7,6.13,-33.918,25.5701
449,449,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
450,450,Bambous virieux,MU,69.22,79,54,9.48,-20.3428,57.7575
451,451,Victoria,SC,80.06,78,100,8.34,-4.6167,55.45
452,452,Chuy,UY,55.42,94,100,3.18,-33.6971,-53.4616
453,453,Homer,US,67.77,71,0,14.97,59.6425,-151.5483
454,454,Arraial do cabo,BR,69.06,66,0,17.34,-22.9661,-42.0278
455,455,Kodiak,US,56.71,72,0,11.5,57.79,-152.4072
456,456,Tasiilaq,GL,39.36,62,5,4.43,65.6145,-37.6368
457,457,Victoria,SC,80.06,78,100,8.34,-4.6167,55.45
458,458,Suslovo,RU,42.44,88,100,11.92,56.2167,88.1167
459,459,Eyemouth,GB,50.81,89,100,6.53,55.8713,-2.0901
460,460,Kuantan,MY,82.98,72,92,4.43,3.8077,103.326
461,461,Cape town,ZA,64.11,51,4,3.67,-33.9258,18.4232
462,462,Appingedam,NL,60.98,91,100,7.0,53.3217,6.8583
463,463,Rockhampton,AU,75.09,64,75,10.36,-23.3833,150.5
464,464,Puerto ayora,EC,70.56,96,100,4.0,-0.7393,-90.3518
465,465,Saldanha,ZA,63.59,36,0,7.38,-33.0117,17.9442
466,466,Puerto ayora,EC,70.56,96,100,4.0,-0.7393,-90.3518
467,467,Almaznyy,RU,58.35,96,30,10.74,48.0448,40.045
468,468,Nikolskoye,RU,51.8,94,100,4.43,59.7035,30.7861
469,469,Qaanaaq,GL,25.81,78,81,5.55,77.484,-69.3632
470,470,Dembi dolo,ET,58.48,78,90,3.6,8.5333,34.8
471,471,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
472,472,Iquitos,PE,77.04,94,40,2.3,-3.7481,-73.2472
473,473,Shingu,JP,64.67,96,100,14.58,33.7333,135.9833
474,474,Somerset east,ZA,51.75,51,1,7.0,-32.7217,25.588
475,475,Lagos,PT,62.98,72,13,12.01,37.102,-8.6742
476,476,Shushtar,IR,93.15,13,9,5.53,32.0455,48.8567
477,477,Kruisfontein,ZA,53.02,77,7,7.0,-34.0033,24.7314
478,478,Alofi,NU,79.72,77,65,7.2,-19.0595,-169.9187
479,479,Basco,PH,84.85,79,99,20.09,20.4487,121.9702
480,480,Lagoa,PT,63.93,93,89,16.69,39.05,-27.9833
481,481,Thompson,CA,56.97,61,89,0.98,55.7435,-97.8558
482,482,Yellowknife,CA,73.56,25,79,17.0,62.456,-114.3525
483,483,Fairbanks,US,73.6,19,40,11.5,64.8378,-147.7164
484,484,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
485,485,Na klang,TH,82.94,70,99,4.05,17.3072,102.1889
486,486,Georgetown,SH,78.01,69,34,10.38,-7.9333,-14.4167
487,487,Vaini,TO,75.96,79,45,7.43,-21.2,-175.2
488,488,Lorengau,PG,85.41,59,28,7.07,-2.0226,147.2712
489,489,Hualmay,PE,64.42,86,100,14.27,-11.0964,-77.6139
490,490,Naze,JP,73.63,94,100,23.38,28.3667,129.4833
491,491,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
492,492,Saldanha,ZA,63.59,36,0,7.38,-33.0117,17.9442
493,493,Yar-sale,RU,41.04,52,100,3.71,66.8333,70.8333
494,494,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
495,495,Ahipara,NZ,63.07,69,7,7.34,-35.1667,173.1667
496,496,Souillac,MU,71.26,80,21,8.57,-20.5167,57.5167
497,497,Saint george,BM,76.78,94,100,24.16,32.3817,-64.6781
498,498,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
499,499,Katsuura,JP,64.42,91,100,24.45,35.1333,140.3
500,500,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
501,501,Sao filipe,CV,75.6,74,2,15.12,14.8961,-24.4956
502,502,Ericeira,PT,63.3,89,81,11.83,38.9627,-9.4156
503,503,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
504,504,Jamestown,SH,64.02,71,0,3.65,-15.9387,-5.7168
505,505,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
506,506,Pochutla,MX,81.82,84,100,4.21,15.7432,-96.4661
507,507,Nanga eboko,CM,67.77,98,100,2.71,4.6833,12.3667
508,508,Kapaa,US,82.38,70,0,10.36,22.0752,-159.319
509,509,Te anau,NZ,54.86,76,11,2.93,-45.4167,167.7167
510,510,Sorong,ID,82.89,70,12,1.28,-0.8833,131.25
511,511,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
512,512,Yellowknife,CA,73.56,25,79,17.0,62.456,-114.3525
513,513,Atuona,PF,78.48,72,13,15.35,-9.8,-139.0333
514,514,Mahon,ES,68.56,94,0,10.36,39.8885,4.2658
515,515,Saint-philippe,RE,71.19,66,55,7.25,-21.3585,55.7679
516,516,Huarmey,PE,65.98,85,72,13.96,-10.0681,-78.1522
517,517,Chuy,UY,55.42,94,100,3.18,-33.6971,-53.4616
518,518,Saldanha,ZA,63.59,36,0,7.38,-33.0117,17.9442
519,519,Cape town,ZA,64.11,51,4,3.67,-33.9258,18.4232
520,520,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
521,521,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
522,522,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
523,523,Bethel,US,64.9,72,0,0.0,41.3712,-73.414
524,524,Kushiro,JP,50.83,75,95,8.57,42.975,144.3747
525,525,Vaini,TO,75.96,79,45,7.43,-21.2,-175.2
526,526,Hwange,ZW,55.56,58,7,5.12,-18.3693,26.5019
527,527,Grindavik,IS,43.9,65,75,11.5,63.8424,-22.4338
528,528,Namibe,AO,71.96,45,42,3.67,-15.1961,12.1522
529,529,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
530,530,Faanui,PF,80.04,76,60,15.64,-16.4833,-151.75
531,531,Clyde river,CA,30.43,89,15,4.0,70.4692,-68.5914
532,532,Barrow,US,30.22,80,100,21.85,71.2906,-156.7887
533,533,Vaini,TO,75.96,79,45,7.43,-21.2,-175.2
534,534,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
535,535,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
536,536,Hofn,IS,52.77,72,100,7.67,64.2539,-15.2082
537,537,Yellowknife,CA,73.56,25,79,17.0,62.456,-114.3525
538,538,Bayji,IQ,90.0,16,88,7.56,34.9311,43.487
539,539,Dajal,PK,97.95,15,0,4.88,29.5577,70.3762
540,540,Jamestown,SH,64.02,71,0,3.65,-15.9387,-5.7168
541,541,Ullapool,GB,50.34,87,59,5.5,57.8987,-5.1604
542,542,Kodiak,US,56.71,72,0,11.5,57.79,-152.4072
543,543,Bluff,NZ,55.8,71,4,6.76,-46.6,168.3333
544,544,Vostok,RU,63.5,35,78,7.4,46.4856,135.8833
545,545,Antoniny,UA,50.63,94,0,3.13,49.8097,26.8771
546,546,Santo antonio da charneca,PT,63.09,82,20,5.75,38.6256,-9.0304
547,547,Jamestown,SH,64.02,71,0,3.65,-15.9387,-5.7168
548,548,Tasiilaq,GL,39.36,62,5,4.43,65.6145,-37.6368
549,549,Saint-philippe,RE,71.19,66,55,7.25,-21.3585,55.7679
550,550,Port hardy,CA,53.89,81,97,3.02,50.6996,-127.4199
551,551,Presidencia roque saenz pena,AR,64.2,99,100,4.34,-26.7852,-60.4388
552,552,Yamethin,MM,85.19,61,77,9.55,20.4333,96.15
553,553,Klaksvik,FO,50.92,89,87,8.14,62.2266,-6.589
554,554,Ostrovnoy,RU,52.66,82,96,7.7,68.0531,39.5131
555,555,Cape town,ZA,64.11,51,4,3.67,-33.9258,18.4232
556,556,Soyo,AO,73.04,93,11,3.33,-6.1349,12.3689
557,557,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
558,558,Westport,IE,52.83,86,100,5.08,53.8,-9.5167
559,559,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
560,560,Tiksi,RU,42.71,78,78,4.54,71.6872,128.8694
561,561,Yenagoa,NG,72.14,97,100,1.21,4.9247,6.2642
562,562,Vestmannaeyjar,IS,48.33,88,100,7.4,63.4427,-20.2734
563,563,Valdivia,CL,48.29,94,100,5.5,-39.8142,-73.2459
564,564,Mindelo,CV,72.95,78,40,28.77,16.8901,-24.9804
565,565,Ostrovnoy,RU,52.66,82,96,7.7,68.0531,39.5131
566,566,Beringovskiy,RU,50.34,60,97,7.92,63.05,179.3167
567,567,Matay,EG,78.22,46,10,9.78,28.419,30.7792
568,568,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
569,569,Bambous virieux,MU,69.22,79,54,9.48,-20.3428,57.7575
570,570,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
571,571,Castro,CL,47.68,93,100,20.71,-42.4721,-73.7732
572,572,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
573,573,Rio grande,BR,59.95,94,100,3.27,-32.035,-52.0986
574,574,New norfolk,AU,49.5,84,98,8.01,-42.7826,147.0587
575,575,Santa maria,CV,72.19,83,20,26.46,16.6,-22.9
576,576,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
577,577,Goianesia,BR,68.58,54,29,5.35,-15.3175,-49.1175
578,578,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
579,579,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
580,580,Lewisporte,CA,45.55,71,99,6.02,49.2499,-55.0482
581,581,Kota bahru,MY,82.74,73,62,3.33,6.1333,102.2386
582,582,Salalah,OM,84.29,79,40,3.44,17.0151,54.0924
583,583,Bubaque,GW,79.81,80,81,8.32,11.2833,-15.8333
584,584,Hobart,AU,49.86,76,75,26.46,-42.8794,147.3294
585,585,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
586,586,Bredasdorp,ZA,54.66,61,3,3.98,-34.5322,20.0403
587,587,Carnarvon,AU,70.34,51,0,6.35,-24.8667,113.6333
588,588,Florence,US,75.24,65,0,3.44,34.0502,-79.6665
589,589,Bredasdorp,ZA,54.66,61,3,3.98,-34.5322,20.0403
590,590,Mount gambier,AU,48.22,78,93,10.65,-37.8333,140.7667
591,591,Roma,AU,64.18,42,2,14.88,-26.5833,148.7833
592,592,Gannan,CN,67.05,38,36,18.01,47.9147,123.5031
593,593,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
594,594,Irugur,IN,79.03,89,75,4.61,11.0167,77.0667
595,595,Acapulco,MX,82.22,74,75,6.91,16.8634,-99.8901
596,596,Tasiilaq,GL,39.36,62,5,4.43,65.6145,-37.6368
597,597,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
598,598,Necochea,AR,47.43,71,19,7.52,-38.5473,-58.7368
599,599,Puerto ayora,EC,70.56,96,100,4.0,-0.7393,-90.3518
600,600,Bluff,NZ,55.8,71,4,6.76,-46.6,168.3333
601,601,Jamestown,SH,64.02,71,0,3.65,-15.9387,-5.7168
602,602,Lorengau,PG,85.41,59,28,7.07,-2.0226,147.2712
603,603,Pevek,RU,33.78,81,36,10.09,69.7008,170.3133
604,604,Zhaoyuan,CN,72.52,59,41,13.29,37.3592,120.3964
605,605,Fort nelson,CA,56.66,88,100,7.45,58.8053,-122.7002
606,606,Ontario,US,83.1,57,20,13.8,34.0633,-117.6509
607,607,Provideniya,RU,42.91,75,0,11.18,64.3833,-173.3
608,608,Lebu,CL,50.92,88,100,4.12,-37.6167,-73.65
609,609,Ribeira grande,PT,65.16,94,81,11.72,38.5167,-28.7
610,610,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
611,611,Khash,IR,69.87,11,0,3.76,28.2211,61.2158
612,612,Bethel,US,64.9,72,0,0.0,41.3712,-73.414
613,613,Puerto ayora,EC,70.56,96,100,4.0,-0.7393,-90.3518
614,614,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
615,615,Port alfred,ZA,54.18,91,8,11.41,-33.5906,26.891
616,616,Lompoc,US,77.77,85,100,21.99,34.6391,-120.4579
617,617,Weyburn,CA,57.83,59,100,12.41,49.6668,-103.8511
618,618,San patricio,MX,78.91,73,40,9.22,19.2167,-104.7
619,619,Kununurra,AU,89.58,45,87,9.22,-15.7667,128.7333
620,620,Mpika,ZM,50.79,83,8,7.27,-11.8343,31.4529
621,621,Ambovombe,MG,66.29,88,17,7.94,-25.1667,46.0833
622,622,Ambilobe,MG,65.46,84,14,3.53,-13.2,49.05
623,623,Krasnoselkup,RU,37.87,47,8,8.16,65.7,82.4667
624,624,Dalbandin,PK,81.01,9,0,1.45,28.8947,64.4101
625,625,Clyde river,CA,30.43,89,15,4.0,70.4692,-68.5914
626,626,Sitka,US,60.69,67,75,8.05,57.0531,-135.33
627,627,Mar del plata,AR,48.09,90,100,5.75,-38.0023,-57.5575
628,628,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
629,629,Castro,CL,47.68,93,100,20.71,-42.4721,-73.7732
630,630,Pevek,RU,33.78,81,36,10.09,69.7008,170.3133
631,631,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
632,632,Hobart,AU,49.86,76,75,26.46,-42.8794,147.3294
633,633,Bredasdorp,ZA,54.66,61,3,3.98,-34.5322,20.0403
634,634,Ossora,RU,49.1,80,99,11.61,59.2353,163.0719
635,635,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
636,636,Kijang,ID,85.21,70,85,6.89,0.9,104.6333
637,637,Loa janan,ID,82.15,84,96,0.29,-0.583,117.095
638,638,Saint george,BM,76.78,94,100,24.16,32.3817,-64.6781
639,639,Prince rupert,CA,55.49,94,100,4.61,54.3161,-130.3201
640,640,Laguna,BR,61.99,94,100,8.12,-28.4825,-48.7808
641,641,Suez,EG,71.1,76,0,7.09,29.9737,32.5263
642,642,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
643,643,Sri aman,MY,79.66,87,87,1.07,1.2376,111.4621
644,644,Hilo,US,87.28,86,100,4.61,19.7297,-155.09
645,645,Port alfred,ZA,54.18,91,8,11.41,-33.5906,26.891
646,646,Grand gaube,MU,69.39,78,67,1.99,-20.0064,57.6608
647,647,Necochea,AR,47.43,71,19,7.52,-38.5473,-58.7368
648,648,Nikolskoye,RU,51.8,94,100,4.43,59.7035,30.7861
649,649,Nanortalik,GL,43.34,78,100,4.16,60.1432,-45.2371
650,650,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
651,651,Port hardy,CA,53.89,81,97,3.02,50.6996,-127.4199
652,652,Effingham,US,76.95,90,2,6.53,32.3669,-81.3332
653,653,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
654,654,Jamestown,SH,64.02,71,0,3.65,-15.9387,-5.7168
655,655,Raudeberg,NO,45.27,91,17,11.16,61.9875,5.1352
656,656,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
657,657,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
658,658,Umm kaddadah,SD,80.73,17,80,0.98,13.6017,26.6876
659,659,Nortelandia,BR,75.13,48,31,4.47,-14.4547,-56.8028
660,660,Nemuro,JP,44.73,84,42,9.4,43.3236,145.575
661,661,Thompson,CA,56.97,61,89,0.98,55.7435,-97.8558
662,662,East london,ZA,61.0,79,9,12.19,-33.0153,27.9116
663,663,Hobart,AU,49.86,76,75,26.46,-42.8794,147.3294
664,664,Makakilo city,US,82.72,58,40,12.66,21.3469,-158.0858
665,665,Pasni,PK,81.18,83,0,6.91,25.2631,63.471
666,666,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
667,667,Pochutla,MX,81.82,84,100,4.21,15.7432,-96.4661
668,668,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
669,669,Mar del plata,AR,48.09,90,100,5.75,-38.0023,-57.5575
670,670,Barrow,US,30.22,80,100,21.85,71.2906,-156.7887
671,671,Petropavlovsk-kamchatskiy,RU,59.59,48,40,15.66,53.0452,158.6483
672,672,Kirakira,SB,83.43,77,48,12.5,-10.4544,161.9205
673,673,Atuona,PF,78.48,72,13,15.35,-9.8,-139.0333
674,674,Port alfred,ZA,54.18,91,8,11.41,-33.5906,26.891
675,675,Diego de almagro,CL,52.92,66,39,2.55,-26.3667,-70.05
676,676,Ponta do sol,CV,73.18,79,16,15.68,17.1994,-25.0919
677,677,Kapaa,US,82.38,70,0,10.36,22.0752,-159.319
678,678,Cortes,PH,82.71,71,91,4.79,9.2797,126.1911
679,679,Hasaki,JP,63.0,87,100,21.97,35.7333,140.8333
680,680,Cape town,ZA,64.11,51,4,3.67,-33.9258,18.4232
681,681,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
682,682,Bredasdorp,ZA,54.66,61,3,3.98,-34.5322,20.0403
683,683,Jamestown,SH,64.02,71,0,3.65,-15.9387,-5.7168
684,684,Dunedin,NZ,56.98,63,0,4.56,-45.8742,170.5036
685,685,Saldanha,ZA,63.59,36,0,7.38,-33.0117,17.9442
686,686,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
687,687,Havelock,US,73.94,60,3,8.41,34.8791,-76.9013
688,688,Atuona,PF,78.48,72,13,15.35,-9.8,-139.0333
689,689,Mar del plata,AR,48.09,90,100,5.75,-38.0023,-57.5575
690,690,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
691,691,Hobart,AU,49.86,76,75,26.46,-42.8794,147.3294
692,692,Kodiak,US,56.71,72,0,11.5,57.79,-152.4072
693,693,Huarmey,PE,65.98,85,72,13.96,-10.0681,-78.1522
694,694,Tharad,IN,84.87,58,43,11.81,24.3961,71.6267
695,695,Tuktoyaktuk,CA,32.41,75,36,9.24,69.4541,-133.0374
696,696,Atuona,PF,78.48,72,13,15.35,-9.8,-139.0333
697,697,Qaanaaq,GL,25.81,78,81,5.55,77.484,-69.3632
698,698,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
699,699,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
700,700,Madang,PG,85.39,64,94,4.07,-5.2246,145.7966
701,701,Kambove,CD,49.32,73,0,6.78,-10.8764,26.5969
702,702,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
703,703,Kapaa,US,82.38,70,0,10.36,22.0752,-159.319
704,704,Takoradi,GH,76.57,89,98,7.78,4.8845,-1.7554
705,705,Saint-philippe,RE,71.19,66,55,7.25,-21.3585,55.7679
706,706,Dondo,MZ,61.41,85,40,8.86,-19.6094,34.7431
707,707,Killybegs,IE,51.06,84,100,5.93,54.6333,-8.45
708,708,Khandyga,RU,82.4,26,12,4.81,62.6667,135.6
709,709,Mar del plata,AR,48.09,90,100,5.75,-38.0023,-57.5575
710,710,Kodiak,US,56.71,72,0,11.5,57.79,-152.4072
711,711,Sayyan,YE,60.31,28,1,4.68,15.1718,44.3244
712,712,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
